讽,与道气相和
乒,独具匠心石头记
乒,山岳朦胧月西斜
乒,残兵
乒,前人孔夫子
茎,一径无人草色新
茎,野径无人草自生
茎,一径花谢后，不见人复来
茎,蓬蒿没人径
茎,草径无人至，花前轻车归
茎,野径无人草丛生
暖,情系安阳
暖,受援之后双方联合
暖,爱心不一昏了头
暖,南昌待后援
对,又得十分
对,总有一天会相逢
对,小心一点又没错
对,圣地久疏来寻根
对,途中分别插叙过
对,又得两个五分
对,丁字上出头，前边又加点，猜完这条谜，人人都说中
对,又到日落时
对,时至日落又相逢
对,日落之时又相逢
安,守到十分无，始肯离家嫁
安,无日不和右晏
安,落日燕归来
安,出嫁离家费叮咛
安,生日宴会
安,宝玉去她也去
安,纱则底下罩婵娟
安,植树方案
安,来日设宴
安,家里卖猪得千金
安,窗前共度好时光
安,红颜弃轩冕
安,玉人来谒纯阳宫
安,择日排宴
安,献点爱心带好头
安,乌纱帽先戴好
安,要为西藏献点爱心
安,来日会宴
安,一字改后赠千金
安,宝玉不在姑娘在
安,一字千金夜半得
烷,灯会元宵初
砣,码头靠近七星桥
砣,渠固异人，犹堪攻错
砣,曼卿酒后现酡颜
埽,三八妇女节
埽,离乱出城西，爱心永牵系
埽,众山倾倒，东塔凌虚
浔,细雨关前卧看山
浔,十分山景傍西湖
浔,西海横山落日时
浔,翻山涉水，小心一点
浔,当了头，十分有派头
浔,西澳晚时日偏食
浔,江左雪晴时已晚
浔,寻到源头是九江
浔,直到江西时运转
浔,村边残雪融溪流
浔,重整河山待后生
浔,渔村半隐山欲睡
浔,西湖雪晴日落时
塔,边城同心念归人
塔,堤边草初合
霏,雨后远树列成行
床,有子要作飞将军
床,前面有村庄
床,寸土不让保村庄
床,离休之前，进厂蹲点
床,木石前盟真多磨
床,飞将军得子
床,寸土不丢保村庄
床,村庄已无寸土在
床,人已退休，心中爱厂
床,麻木不得
床,庙前古柏掩古道
床,落后村庄变了样
诂,归而告之
诂,文言还是方言
诂,史
诂,筹谋有方
溃,春雨如油
坦,国庆的早晨
坦,国庆长假放六天
坦,妲己封妃生是非
坦,一定呈现新貌
坦,一出环山放眼量
坦,走马平桥卷后尘
约,售出草药
约,丝混白的卡
约,无言的结局
约,通草如今犹没药
埔,工部来春始扬名
埔,春来工部始扬名
埔,毕业之后到浦东
埔,拾得星月归北寺
奖,改变现状争先进
奖,一夕琴心别壮士
奖,北关一转夜幕临
奖,将来一人扣十分
奖,有十分大将风度
奖,将去东南闯天下
奖,欲以中金赏之
奖,黄昏半妆约一人
倒,此谜无人猜到
倒,弟子刚先走
倒,包公铡包勉
倒,人都到了
迈,一弯眉月似行舟
迈,千户拆迁房，一点未安排
恰,人要心口一致
恰,心口如一为人正
恰,正中下怀
恰,为人要心口如一
恰,不离方寸
恰,同心人把心相连
恰,有心结合
恰,一人一心一张口
恰,改革之日，人心思变
恰,中意
恰,中州进口大变化
恰,事事如意
兜,去掉中括号，加二是几百
罟,昔时横波目
浣,元结端酒奉高宗
浣,浮桥疏雨远无边
闻,柳下闲聊香扑鼻
闻,左联作家读作文
闻,进门取走一半
闻,柳下闲聊说斯文
闻,贴门倾耳听一听
闻,柳下闲聊
赧,服装逐月更红艳
贸,村前平添如是柳，窗口一开见燕来
贸,留有后备，借才生财
贸,送别贾客折春柳
贸,失败之后不留下
贸,赊出一半留一半
忽,记得易经下半部
忽,勿往心上记，一点不在意
忽,勿挂心上
犹,会猜之前就离京
犹,忧心何用拗指端
静,到了五点，自然清净
静,松篁斗翠
静,雨后春笋
静,情急无心垂钓钩
静,翠竹竞茂
盍,箭穿云霄盛空前
盍,盛会空前旧日无
盍,前线败退后路断，为脱困勾践无奈先定城下盟
呱,堂中悬挂一葫芦
呱,相期方塘听蛙鸣
呱,鸦声半咽游子孤
跌,白头老夫戏金莲
跌,一蹴而就
跌,千古恨
跌,千古之恨怎酿成
跌,此恨绵绵无绝期
跌,口头挂失即止付
蹋,云长最先到跟前
思,东西南北连阡陌，三颗疏星月一钩
思,一张口，十颗心。
思,一心想种田
思,虽有十张口，只有一颗心，要想猜出来，必须动脑筋。
思,大丈夫力不从心
思,清波映月绕山峦，南亩扶犁白露沾；息隐冈中须蓄志，一心要把四方安
思,一心收集四方联
思,日日相系心上头
思,小舟搏浪入画中
思,四面山溪虾戏水
思,留下一片心
思,扎根务农
思,有心改变旧面貌
思,小窗残月细雨飞
思,有意莲叶间
思,水间莲叶小舟
思,十
思,重阳相逢消前愁
思,愁对秋空念重阳
思,日日相系心头上
思,半亩方塘一弯溪水
思,叶动心不动
思,三星伴月如画里
思,扁舟一叶水连天
思,一弯新月沉江底，四面青山入画中
思,四方团结共一心
寸,对一半，又否定。
寸,驸马离去无人来
寸,时差一天
寸,寄语落花须自扫
寸,小心一点
匹,四面城墙空一面，调皮小孩躲中间。
匹,开口儿
匹,加一等于四
匹,覆而藏之，儿在其中
匹,四边残缺
匹,四围只见东门阙
匹,四化一直搞下去
匹,三面墙，一面空，小孩子，坐当中。
皱,心急不可改革成
皱,走土坡别心急
坶,不是雄黄，是生地
坶,地下会堂
黛,岱山归去日西沉
黛,元朝
敉,孤星斜月照随园
敉,著书只为稻梁谋
敉,年头齐心来改革
谒,诸葛著作已失传
谒,卧龙姓氏却昭著，玄德造庐虔顾三
乙,亿人出游
乙,孜孜求艺二十载
乙,万万不见人，只知第二名。
乙,正坠双飞翼
乙,用心记忆
乙,读时是一，用时是二。
乙,云间新月影如钩
乙,用手挖开一个洞
乙,一到两点便起飞
忖,十分偏心
忖,后悔莫及为时晚
忖,十分用心细思量
忖,十分小心
忖,十分用心细细想
忖,记过之后悔当初
忖,十分放心
忖,十分有意哪堪离
忖,十分有意结知音
珞,落后要挨打
珞,没文化就没前程
珞,阁中西望两山横
珞,骆宾王下马送客
期,共两套西服
期,八月二十三聚会
期,朋
期,元宵前后共团圆
期,元宵前后共相聚
期,对月共盼待
咽,这回改革天下安
咽,大大方方
咽,出口大方
咽,出口合同变动
咽,唱了一日人欢聚
咽,格外大方
咽,大方格
咽,心欲报恩难开口
咽,报恩有口却无心
咽,石化厂严禁烟火
束,欲以中金赏之
束,困境摆脱绑未松
束,一定是下策
束,八字写就一封书
束,口中一木栽，非困又非呆，若要把杏念，趁早你莫猜。
束,个中关系变化大
束,祖国统一人团圆
束,一直结为同心人
束,木在口中栽，非杏亦非呆，当做困字看，不算猜出来。
束,小园春色关不住，一树杏花半出墙
束,一枝红杏出墙来
束,口木不是呆，不作杏字猜，你若猜困字，还没猜出来。
束,树在台下栽，不是困杏呆
泫,九月尚流汗
泫,溪畔重峦聚毫端
泫,弦折弓断半沉沦
聒,诸葛如何胜群儒
营,双方合作出劳力
营,双方约会草桥下
营,双方合作节约劳力
营,残荷平盖一奉先
营,劳力不足，双方支援。
营,劳力不足，双方支援
营,画中古桥换新貌
胙,昨夜月同行
胙,杜鹃啼了昨夜雨
胙,昨夜清辉满
妍,三八列车
妍,先生小姐同倾杯
妍,姑娘二十才夺冠
妍,美哉！自然之韵，原野之声！
妍,断案前后弄清是非
妍,红颜一杳空悬念
妍,花前一见乃红颜
妍,一女恰二十
偌,无心惹他也枉然
偌,廿载蒙庇佑
莽,太星北上映井中
莽,一犬误坠破井中
莽,一人四十多一点儿
缠,庄内庄外细参观
缠,厂里搞点，乡下变样
缠,丝织厂里献丹心
黟,元夜须待除夕后
黟,乌和之众
黟,乌合之众
吲,控弦搭箭射前方
狸,犯上撒野予斥之
狸,二十五家独居先
狸,犹如狐类两相狎
斗,一直尽力而为
斗,三尺布料
斗,一字十二点，随你书上拣，凭你好生员，也要猜三年。
斗,十二点
斗,一直为改革出力
斗,点点在心田
素,青一块，紫一块
素,青一块，紫一块。
素,看起来上青下紫，实际上朴实无华。
素,半青半紫
素,依稀远树如飞絮
闯,前驱直指闹市去
闯,马厩
闯,桃花依旧映门庭
闯,去年已入此门中
闯,门内冲进高头马
徊,双重人格
徊,新月随人归
徊,两人相处，格外大方。
徊,人人团结在党中央周围
徊,双方二人团结紧
徊,人格为重
徊,二人传
徊,此二人格外大方
徊,人口倍减
徊,对人格外周到
徊,人口翻一番
说,承诺若出须兑现
说,小儿之语总无心
说,闻道哥哥亦画眉
说,言字旁，八字头，一位老兄在下头。
说,诗半成，总没心儿续
说,八哥学舌
说,故作谈笑
说,讲话算数
夺,十分高大
夺,十分高大，既抢又霸。
夺,雁字排连十分低
夺,天下十分安定
夺,分时天将旦
夺,雁阵横连日落时
夺,后村淹得水电断
夺,天时错过一日
夺,十分有奔头
夺,白练如珠倚云生
夺,得奖之后
谟,免开尊口
谟,只可意会
谟,失信之人莫相交
谟,严守机密
谟,白日依山尽
谟,人口控制
批,猜酒拳
批,倾心只待指日归
批,倾心互携手
批,两个倾心相授受
批,拷边竞赛
洲,小溪纵横入江流
洲,纵横一川水
洲,三水纵横闻舟声
洲,三江纵横
洲,三相交流
洲,巴山夜雨涨秋池
洲,细数铜壶残漏尽，相传太守梦三刀
洲,西湖垂柳栖三鸟
洲,川流入海潮已平
栾,蝶舞杏头增画趣
栾,山峦隐约露春色
栾,曲水绕成十八湾
栾,也要留春住
栾,翻身业里有招术
栾,引滦之水入津
咎,宫中长夜落金钱
咎,石化厂外面貌变
咎,占字分明迎客心
利,镰
利,春来花似雪
利,秦王一刀斩三人
利,快意立言终刺秦
利,移左边到右边
利,私字当头一把刀
利,上台要稳别着急
妩,尽是男人
妩,全是男子汉
妩,只有独生子
妩,芜草隐处妹放羊
妩,满汉全席
妩,桃李依旧笑春风
妩,桃共依旧笑春风
妩,桃花依旧笑春风
妩,男儿国
妩,咏牵牛之独处
衾,两口分开莫哀吟
衾,时装
衾,现代时装
悝,行年三十还童心
悝,打叠是非辗转思
婧,留得春色伴佳人
犬,双方见面就是哭
犬,一张嘴来叫汪汪，两张嘴来泪汪汪
犬,人至恰逢炎暑天
犬,一片丹心留人间
犬,厂方脱困境
犬,一颗卫星飞上天
染,四五树添一两点
染,五湖四海春点缀
染,八点九点十点
染,疏梅四五傍溪生
染,九点八点七点
染,五湖四海皆春色
咖,两口用力占东西
咖,双方有后劲
咖,为了这两点，双方要配合。
咖,致力于东西方合作
咖,东部出口新加坡，西部出口多伦多
咖,力争产品出口
咖,力求东西方合作
咖,双方使劲
业,一来就是二
业,正看并无头，倒看亦无头。
业,正看並无头，倒看亦无头。
业,上一次
业,天旭光华涵露湿
业,山西一日游
业,一心作恶
业,山西省一日游
业,翻转一下成镜像
业,失恋之后倒少点牵挂
里,理解万岁
里,一定增加日产量
里,鲤鱼脱网
里,山下垦田
里,用土埋来盖千重
里,日从地中去
里,一一举风荷
吉,国庆逢周末
吉,洁净水
吉,一家十一口
吉,一叶横卧
吉,早作变更好
吉,旧貌一改堪称好
吉,一机栽落蒙古境
吉,名下无虚士
吉,一径入湖心
轿,去川中先斩后奏
轿,娇女出游下辇来
钓,节约用钱
钓,黄的多，白的少
动,会后还须添后劲
动,二位勾心使勁斗
动,单骑救阿斗
动,说话有力
权,休叹人方去，且听此泉声
权,案发之后
权,眼前无力可相劝
权,春来又听泉声响
权,枝节纵横
权,开始相劝
权,森林毁了又栽成
权,十八罗汉去海边
权,清早日挂东北枝
权,村前摆摊搞推销
厕,厄运空临水难测，人移高原一侧安
亩,一点童心
亩,待到重阳北京见
亩,六根清净无心思
亩,暗牖悬蛛网，空梁落燕泥
亩,芳心依旧貌已改
亩,沉香亭北倚阑干
亩,飞机离杭抵界首
亩,男当出力多一点
亩,旧貌改芳心依
亩,夜初轩窗传母声
亩,留下一点
亩,四方团聚献丹心
衮,为集体服务
衮,衣长一公分
衮,衣着大众化
哺,回顾莆田三十载
哺,孤星映月叶微动
茶,杏花前头人依恋
茶,春来人间木先苏
茶,人在草木中
茶,王孙折柳赠伊人
茶,人非草木
茶,春来人心宽
茶,春节前调休
茶,柳畔花前人相会
茶,跳槽之后薪金高
茶,二十载归塔里木
茶,桃花开后燕归来
茶,梅花半放正宜人
茶,人在残花败柳中
茶,目光相遇人含羞
茶,梅花半放有人来
茶,人到弱冠正逢春
茶,人间二十春
茶,草木之中有一人
茶,今后应抛虚荣心
茶,草木之中有个人
冬,丹心再度客中留
冬,星星初升汉水流
冬,务为改革尽全力
冬,雾中结珠珠欲滴
冬,星星又伴眉月上
冬,重点安装，务必出力
冬,南方寒雾中
冬,新春未至鼓声响
冬,雾中点点透寒意
兆,逃走了
兆,逃之夭夭
兆,有女全姓姚，有手肩能挑，有足蹦蹦跳，有木花夭夭。
叻,穷苦最后亦翻声
叻,另有变更，即加调整
闼,独驾轻舟把家还
克,十位弟兄力量大，一切困难都不怕
克,四十载的变迁
克,打乱布置巧安排
克,早日腾飞建四化
克,周末早上行，白头垂钓钩
克,客说要去可道声：古得儿拜！拜了！
克,如钩新月映湖心
克,出口五倍子
克,十个哥哥
克,十分之四
克,打乱笔画巧安排
克,胡乱凑成个单位
克,一心立志为四化
克,乱中取胜巧安排
克,四化早日腾飞
克,拨乱反正称操胜
族,用人有方大有人在
族,一点寒鸦归万里，三行斜雁入长天
族,前方四雁阵，纵横又偏斜
膏,亭台上下共明月
膏,亭台上下共青辉
膏,亭台上下共清辉
膏,玉镜悬空离地远
膏,亭台半露广寒宫
千,歼灭了一多半
千,秋来雁阵南飞去
千,禾高没了人
千,十字街头巧相逢
千,空阔水边无问处
千,十字街头
千,秋收之后人也闲
千,即位之初，大赦天下。
千,寒辉一抹入画中
千,有话少说要缄口
千,有口水就死不了
千,只为一言错相许
千,十撇
千,一直向前
千,白首十载犹刚强
千,自始至终直相处
千,来日再重逢
千,舌头
粘,十点猜啥字
伍,人人人人人
伍,空中参差雁阵斜
伍,低头闭口不言语
伍,致力为仁
伍,一别五十载，白首盼回归
线,不贪绝色，不贪金钱。
线,不要金钱，绝不恋色
线,走红之后迷金钱
线,纸上得来终觉浅
线,纸上得来终是浅
海,溪畔卧枯梅
海,游子方离母牵挂
海,人来堂上眼衔泪
海,后悔泪淋淋
海,满目挂泪心生悔
海,泪眼迷离心犹悔
佛,张先生携人去川中
佛,他先拂手而去
佛,一个人，两只脚，在弯曲的道路上行走。
佛,低消费，俭为先。
佛,人佩一弓带二矢
佛,川边一人带弓行
佛,我有一张弓，插着两枝箭，要射左边人，但看如来面。
佛,仰首挽弓斜搭箭
佛,搭弓上箭直向前
佛,人皆低消费
佛,低消费，俭为先
佛,费尽宝物得佳人
巡,曲水浪花溅龙舟
巡,龙舟竞渡
巡,标示左急转，连连刹住车
巡,兰舟催发柳三变
巡,东风齐着力，一舟扬三帆
巡,相送出关雁阵来
巡,雁群追舟
巡,山路崎岖，前方左转弯，注意落石
巡,游龙戏珠鳞波三迭
巡,扁舟剪破三重浪
巡,相与枕籍乎舟中
巡,三人偃身荡龙舟
巡,一叶扁舟轻帆卷
巡,风鼓三帆船西行
巡,舰载机群正降落
巡,舟轻不觉入鸥群
巡,一行归雁落空船
巡,群雁追舟
巡,数行横塞雁，一叶小扁舟
巡,三帆迎风荡小舟
巡,龙舟泛荡水涟滟
巡,东风齐努力，一舟扬三帆
采,种菜除草
采,瓜熟蒂落李子坠
采,一只手在树上
采,枝上分明留爪痕
采,疏林眉月隐三星
旱,一口干？真的干！
旱,日出而作
旱,上下调查无此人
旱,从上看，一天干，从下看，干一天
旱,日上竿头竹影移
旱,甲乙丙丁戊己庚辛壬癸
旱,与友一交肝胆见
旱,一朝十月去，甘露难盼来
旱,下面虽然是非颠倒，上面岂能曲直不分
璐,寡人在，谁敢吱声
柯,东方一男儿
柯,无头奇案
柯,不在河边在柳边
柯,九男九女
柯,楼上残灯伴小窗
柯,有女怀春盼情郎
柯,非同小可
柯,巧断奇案
柯,森林被毁河断流
柯,春归何处人不见
柯,垂帘掩映杏参差
柯,衰柳残荷
柯,何人去把春留住
柯,舌尖一咬丁香露
柯,河水奔流尽向东
黏,八千入占函谷中
影,斜雨三点，美景一片
影,柳絮舞东风，阳光照首都
影,日光掠后风微度
影,有景在前，从我看起
影,须前取景拍照片
苏,用心搞改革，力求抓重点
苏,用心改革，重点出力
苏,节前重点抓后勤
苏,劳动前后有点滴收获
苏,增加重点为改革
苏,为改革而挂念
子,今出游，来日吟赋，了却兄台前后之意
子,好好学，里面都有。
子,到菜园可见张青
子,生女就是好
子,没有学头
子,时值三更一了缘
子,一走就了
子,生个女的就好
子,大人走来了
子,孔教孟学尽有得
子,一走了之
淋,一水引来两地春
淋,半掩村桥半拂溪
淋,梧桐更兼细雨
淋,断桥垂露滴梧桐
淋,木偶戏水
淋,一江春水向东流
淋,枕前双泪流
淋,半掩村桥半掩溪
淋,溪边一树半掩村
淋,冬去春再留
淋,江西木偶
淋,西泠桥头初相会
淋,河边栽杨柳
淋,湖畔桃李争先发
淋,西湖春色上枝头
淋,其雨其雨，杲杲日出
淋,半枕松涛听林声
淋,杨柳依依垂江边
淋,渭北春天树
淋,溪旁桥畔柳初生
淋,秋雨梧桐半凋零
淋,池边枝头显春色
淋,江头杨柳正依依
原,进厂莫高声
原,小厂得皇冠，从此了心愿
原,上厅参见齐桓公
原,小厂中百里挑一
原,当前皇上垂危中
原,开源节流
原,小厂年初产量高
原,了却一个心愿
曳,衔戈
曳,更漏一时身辗转
曳,一棍打弯猴脊骨
曳,长棹飞舟穿日影
曳,东风连日好加鞭
伴,来信无言点点用心猜
伴,乍看一人不足，其实成双同行。
伴,平易近人好相处
伴,二人动前情
伴,半个人
伴,平易近人
劳,草桥叠拥飞云动
劳,草桥飞云动
劳,爱心增加凝聚力
哔,十载比邻叹又分
哔,飞花片片下章台
哔,残花映影叶参差
哔,残花片片隐叶中
哔,十载比邻双又离
堡,退堂前休要入内
堡,保卫边境
堡,休要多嘴惹是非
堡,人口聚仃土木兴
堡,休要多嘴生是非
堡,植树造林
堡,边防战士的职责
蚣,孤帆云低画双眉
蚣,画眉云低帆影远
蚣,三五风帆倚远山
扫,手把山扳倒
扫,一手搬倒山
扫,挫败后如山倒
扫,浙中相遇雪初晴
洼,蜻蜓贴水两翻飞
洼,佳人无觅，在水一方
洼,池前折桂听蛙声
洼,街中积水闻蛙声
洼,女娃去河边
洼,湖畔不见佳人影
欠,又饥又渴
欠,又结新欢
欠,欲与谷一比，李玟来放歌
欠,人要争先进
欠,沉夕一点伴人归
欠,砍掉了石头
峰,岁首相逢在钱江
峰,贺兰烽火新收
峰,峰火起太行
峰,远树连山系客心
峰,山里丰收靠文化
溯,袅袅莲蓬湖心开
溯,湖心隐约一枝莲
溯,湖心开着一枝莲
怂,一对恋侣同心结
怂,一对心上人
怂,得人心者得天下
怂,二人结同心
怂,飞燕双双向灵台
怂,得天下者得人心
怂,一叶孤舟沉水底，两行归雁趁潮飞
怂,二人同心
庞,天子召见飞将军
庞,泱泱大国数中华
绘,人若浮云伤芍药
绘,二人台北认同乡
绘,人说乡下变了样
绘,连云似织雁高翔
范,雨过上林暮色鲜
僵,人造梯田
僵,三人合包两块田
僵,三人留下两个
蒸,丞见北方一飞燕
蒸,书法谜：曲水一带马蹄痕
劝,一定要齐心协力
劝,劫后相逢承前欢
劝,瞻前顾后想鸡肋
引,旋散凹面开道隐
引,似怒箭乍离弦
引,张先生一直说话像东北人
引,张省长到第一线
引,六曲画桥一长堤
引,如箭在弦
奶,婚前受孕子难骝
奶,要一半扔一半
奶,如去一口，仍少一人。
奶,如许白头初嫁了
奶,要一半，仍一半
奶,要一半，扔一半
蜃,晨曦未露远航归
鑫,三生石上
鑫,三连冠，表心声
鑫,二锅头又获金奖
鑫,序属三秋
鑫,三个金三角，兴盛又富足
日,禁止烟火，闲人勿进
日,一口两口天天有
日,无边落木萧萧下
日,冥冥之中有天意
日,画时圆，写时方，有它暖，没它凉
日,明月当空
日,提示一下眼前亮
日,一直怀旧
日,前方后方团结紧
日,禾有清香月有明
日,昨天有，今天无；明天有，后天无；星星有，月亮无。
日,早晚时间全用上
日,出东海，入西山，写时方，画时圆。
日,少白头
日,亦无暗恋之失意
日,三春雁北飞字
日,画时园，写时方；冬时断，夏时长
日,出东海，入西山，写时方，画时圆。
日,提倡晚婚，个个有份
日,无线电
日,一旦夯能有
日,一见如故
日,斩草除根
日,处处草香暮春时
日,妇女节，植树节
日,收拾得早
日,提倡晚婚，人人有份
日,外层空间
日,再得一十分，就是六十分
日,四退八进一
晾,看景不觉日已移
晾,观景已到日西斜
灯,大小起变化，银花开万家
灯,小革新带来大变化
灯,《火星叔叔马丁》16集
灯,南斯拉夫
灯,离别亭前笛声切
灯,一到火边要小心
灯,大小交错
灯,一声等，独望烛，待到秋后尚零丁
灯,打不还手把火压
灯,秋日香飘水云间
灯,大小参差光照人
灯,烛光帆影云水间
灯,大小巧安排
灯,大小调整就明了
灯,小改革带来大变化
灯,小调整带来大改变
灯,小大各有依
灯,大变体、小变体
灯,用火一定要小心
刮,风儿吐舌头
刮,辞别前后风乍起
刮,尺缘利口人遭损，话锋相对宜缄言
刮,一弯新月古刹后
刮,辞别各西东
刮,辞推稼轩，文让禹锡
刮,到东部找活干
刮,一声挂念语，甜到心里去
刮,只缘利口人遭损，话锋相对宣缄言
疰,原先加注有变动
疰,寡人有疾
疰,飞瀑如注悬崖中
弘,始终台湾归一统
弘,台湾始终归一统
弘,台湾始终归一体
弘,月儿弯弯照高台
弘,一弯新月衔远山
弘,新月初挂远山南
弘,缺月残云
弘,台上左边是张先生
弘,矛头转向张先生
弘,云破月初吐
渣,每天洗一澡
渣,周公三握发
渣,十八滩头旧貌改
渣,春水一篙残照阔
渣,西湖断桥一旦相会
渣,落日楼头，断鸿声里
渣,晨浴
渣,西湖春日天上来
渣,西湖断桥一线天
渣,太阳一出化春水
舛,年根岁底
舛,岁末年底
舛,岁首离别年底归
舛,罗通扫北近半年
舛,多少年后再相逢
舛,去年人做少林梦
舛,除夕就是年尾
烂,初春雨里展新颜
烂,火阑化贝
烂,烧着一半
烂,炉火纯青
烂,秋后又闻王者香
兼,广西秋到好开镰
兼,发言虚心不自满
兼,捐弃前嫌
兼,尽释前嫌
兼,广交会价格便宜
刑,外科手术
刑,迎刃而解
陌,一抹斜阳阜影长
陌,一叶遮斜阳
陌,东郊一路梨花放
陌,寄语边防献赤心
陌,一到阵前心生怕
陌,一统中原树大旗
陌,五十对耳朵
陌,独其言在耳
绯,前辈绣成了它，鲜血染红了它
涨,迂回曲折源流远
涨,常倚曲栏贪看水
涨,江边残月映长安
戾,看家狗
戾,守门狗
戾,屋下一只狗
戾,大家来北京
戾,漫论英雄共煮酒，操将何类比刘璋
戾,守门之狗猛如许
火,两点中间一个人
火,人间牛女双星
火,烟消日出不见人
火,提起从前泪点滴
火,连横合纵大业成
火,南方有一人，身背两葫芦，喜的是杨柳木，怕的是洞庭湖
火,丢人现眼
火,人间参与商
火,人前人后露一点
火,秋收
火,烟消日出人不见
火,写点东西留人间
冶,首次到云南一日游
冶,斗角钩心在后宫
冶,一点收看江西台
冶,奇峰突兀只横看
秃,日落香残，洗却凡心一点
秃,先生的动机
秃,年初有转机
秃,一半秋风
秃,秀才翘尾巴
秃,一朵忽先变
秃,几时先获利
秃,前程几许
秃,残秋风中去，几度暗香来
秃,夜来香透清风里
秃,几度暗香来
秃,日落相残洗却凡心一点
秃,几时夏去秋来
秃,莺莺夜烧香，香头儿放在香几上，我只道是一个俏巧书生，却原来是个法聪和尚。
秃,几度初秋成谢顶
秃,一半是秋风
秃,年初要实行机构改革
秃,日落香残洗凡心一点
带,山山倒影一川横
带,一横一横又一横，一竖一竖又一竖，左一竖右一竖，一竖一竖又一竖
带,曲中求直，翻出新意
带,一起学先进帮后进
带,连山倒影横川中
带,一川横贯，双峰倒映
带,远树横斜山倒影
带,一堵篱影倒出
带,一川横贯，双峰倒影
带,小桥栏杆半遮帆
带,三更翻出一套书
恋,蝴蝶飞处浪掀舟
恋,人若相爱，心亦相随
恋,平流沉没舟行迹
恋,心上亦有相思情
恋,一蝶翩翩入蕊中
恋,三星伴月蝶高飞
恋,飞舞蝴蝶戏蕊间
恋,心上亦靠近，相爱感情深
操,三方联手植树
操,变相收回扣，终被罢了权
操,三方携手脱困境
操,变相回扣放桌下
操,三方协作，提前破了无头案
操,三方携手共植树
倥,付之东流终成空
倥,工人团结力无穷
倥,丢到九霄云外去
倥,却拈红线倚窗前
恁,自始至终关心人
恁,心有千千结
恁,轻舟荡水飞蜓转，新月悬空雁阵斜
恁,白头雄心志不移
恁,千人一心团结紧
恁,分别前往，志在必得
恁,仁心待人
恁,千人一条心
恁,白首雄心志未休
恁,雄心白首志不移
掎,一手独创称奇才
掎,打得雁阵各一方
育,烘云托月
育,皂罗笼却水晶球
育,云破月来
育,月上高台寄芳心
育,皓魄高悬浮霭开
育,云遮月
育,孤星伴月一抹云
育,用户至上，服务为先
育,仿佛兮若轻云之蔽月
育,月上有云
育,亭台之上共清辉
箸,恰似飞鸿踏雪泥
箸,修竹成阴暑日无
箸,两个老头白了头
旗,共有二人说出访
旗,访得其人，无须多言。
扛,提前收工
扛,提前施工
扛,打工一定要小心
扛,非机器生产
扛,打发男人来干活
扛,一手掩盖半天下
缀,双双归来，乡下变样
缀,一对佳偶续前缘
缀,绝色无双又重来
缀,双双结合待吉时
缀,半江落红叠双影
籴,燕飞点点上林梢
籴,闻笛声，楼空佳丽春去也，镜中人清瘦
幕,夕阳西下片帆前
幕,暮日落处帆半隐
柜,木头好大好大
柜,叶荫百亩，干可十围
柜,渠水枯竭
柜,相思讵是无凭音
柜,千万和春住
柜,有松百尺大十围
柜,开渠放水
柜,叶萌百亩，干可十围
柜,参天大树楼不住
单,弹头飞出
单,善始善终干出头
单,点滴改革见成果
单,如果人翻筋斗
单,十二点重阳聚
单,见虫称知了
亟,承先启后，又成一体
亟,叹在夜半两分离
亟,叹子分家意急切
亟,叹与子相别离，每每泣声闻
亟,子分居兮叹离别，重团聚兮意急切
亟,叹与子别离
固,窗中一叶正垂落
固,除十回方被除尽
固,分开十回意犹坚
固,复归于正
固,大闹加小框，不作回字猜
固,大口加小口
固,国外引进落叶松
固,大框加小框
固,克扣一半
固,正巧回来
固,转身回来看旧图
固,画松求变显其坚
打,执手亭下两依依
打,操宁教我负天下人，休教天下人负我，宫呆然弃其而去
打,前边数五，后边数四，一块数十二
泽,这男人别有用心
泽,天上银河正低垂
泽,未亡人嫁与畸形汉
泽,哥俩打光棍
泽,汉中兴废斯一举
泽,斗转星移又一载
泽,译后加旁注，文字有润色
泽,用心觅得夫君归
泽,胡汉三隐姓改名
泽,是男子就要用心
邡,万点旌旗影重重
邡,东西调防
邡,万点旌旗一处排
邡,西施与东邻
忌,改掉后心添嫉妒
忌,默记在心上
忌,记在心上，莫要说出
忌,记一半，忘一半
卫,一叶扁舟轻帆卷
卫,一片降幡出石头
卫,宛若刀锋立砧板
声,抛媚眼少女惹是非
声,心香飘失，闻香无门。
声,眉来眼去是非多
声,喜上眉梢
佥,敛容著文玉颜瘦
佥,举头雁字排云端
佥,节俭之人言于谦
辱,龙种寻根
辱,明年收成又将不错
辱,九时十分
辱,五时十分便蒙羞
尔,有人无人都是你
尔,您既不安心，干脆不留人。
尔,中宵残月挂断桥
尔,你丢人啦
尔,您放心，无人会猜中
旭,佳偶天成
旭,九时缺十分
旭,五四迎朝阳
旭,不足一旬
旭,九天
旭,八一南昌迎朝阳
旭,九号
旭,九星聚会，一生难逢
旭,抛弃两边留中间
抄,没有目标省接头
抄,打头跨入先进省
抄,少损失一半
抄,首手接上断纱头
抄,不要多插手
久,用劲向前不争功
久,一经落红杳无香
久,小人要超过大人
久,看似小人超大人
久,浆声流韵传千古
哲,扣合有匠心，别解显智慧
哲,不要四处乱打听
哲,折了不扣，扣了不折
哲,独具匠心巧分扣
哲,小舟逝去叶正落
哲,运匠心，巧扣合
哲,听从调解先住手
弈,蝴蝶恋花前
弈,二十
弈,宛如蛱蝶恋花冠
